OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-0.9132162338579334	-0.5420380555473153	-0.9018499789079885	-1.534913621113934	-0.6610907271910786	-0.6794575575715407	0.40064722052282803	-0.9700171337842857	-1.626379626754263	-1.2039006722965686	-2.879382638782058	-1.8416629728328997	-1.1587514286937521	-1.446934455954395	-0.6443071024337754	-0.5075827599241425	-1.1883645691462565	-0.512925319948276	-0.07369688813860564	-0.5428785420499038	-0.35752946268417823	-2.554697057863487	-1.0540927027897475	-1.3375210295767486	-1.4131151871478154	-0.43908943912011134
-1.3100746891435733	-0.9285118944158176	-0.4353779475630195	-0.1440103026915193	-1.159395776645905	-0.07263446472662155	-1.0180012584066676	-1.028263333263764	-1.4100448054815682	-0.7878664924662442	-1.2649978065046903	-2.0528949484321255	0.5140970048942337	-0.44929630375211244	-1.2139055323709569	-0.6060347243397574	-0.5536378881214055	-0.14082554413356455	-1.1577854460390562	-0.22617242101930626	-2.386845571568701	-0.6697858227506985	-1.0743043386911122	-1.1224913113285053	-0.46873084011700594	-0.49960583358420474
OG0006020.0	OG0000360.67	OG0003934.0	OG0000109.0	OG0000010.475	OG0001144.24	OG0008613.6	OG0000001.1420	OG0015335.0	OG0002521.0	OG0003514.0	OG0005299.0	OG0001753.20	OG0011462.0	OG0004608.0	OG0006444.0	OG0000060.0	OG0010585.2	OG0003678.2	OG0002132.0	OG0001003.24	OG0000785.2	OG0000343.0	OG0000310.18	OG0020650.0	OG0000204.2	OG0000101.90
-1.0825300533208069	-1.473530495359169	-2.206228941455776	-0.30953820508128127	0.007339046008161679	-1.1840967231549033	-1.547088335060036	-0.01727103870140411	-1.6896598793878495	-0.4717287528967239	-0.8839014477634204	-1.1093587560365563	-0.6670343374140395	-2.0528949484321255	-0.7715199016700826	-0.4817670277465167	-0.3237325917341102	-2.0715728231243147	-1.2796339686811926	-0.9517638143471524	-0.8541269383989551	-0.6060347243397574	-0.009698583431293964	-0.14082554413356455	-2.7131188522118386	-0.7138285488929806	-1.5182877379966961
OG0000245.24	OG0014975.0	OG0004942.0	OG0000200.0	OG0008058.3	OG0002991.24	OG0006103.0	OG0002399.4	OG0000000.3460	OG0012179.2	OG0000196.0	OG0009056.0	OG0003239.9	OG0001252.1	OG0000002.1788	OG0000232.19	OG0000412.76	OG0005783.0	OG0014653.1	OG0005482.0	OG0006887.0	OG0001162.22	OG0000431.12	OG0000646.28	OG0001509.22	OG0000748.0	OG0000006.561
-0.6384562020321349	-1.5606428215257433	-1.9793733494100423	-0.1934697107404345	-1.2584251525812045	-0.8876334769274369	-0.7878664924662442	-0.43791635730384093	-1.0534937013109786	-1.6060347243397572	-0.21089678249861854	-1.48883561141615	-0.7720125412654069	-0.705570397890672	0.2893623404769398	-1.3008037548517561	-0.7381683412478633	-0.7888631730177249	-2.361416384768338	0.33124659930012	-1.0603972796439562	-0.5378429521526054	-0.3122226226036953	-0.21943792382894028	-0.4326492611818256	-0.7784322114615907	-0.17266872938773947
OG0000812.32	OG0001303.26	OG0000749.2	OG0010513.2	OG0001617.48	OG0005082.2	OG0000183.0	OG0012499.4	OG0000575.28	OG0000001.1420	OG0007195.0	OG0000727.24	OG0016611.0	OG0003532.0	OG0011952.0	OG0009132.4	OG0000473.17	OG0002846.0	OG0000035.64	OG0000307.20	OG0005222.2	OG0005264.0	OG0007187.0	OG0001381.24	OG0000748.0	OG0000006.561	OG0000837.0
-2.3320624720210756	-0.6794575575715407	-0.3830777578812987	-1.3751972347470527	-0.9467496152977498	-1.453636426114565	-0.002310160687201116	-1.755356454260602	-0.6810758359699232	-0.01727103870140411	-1.0427539863983157	-0.7715199016700826	-1.8119789485830515	0.9161708753397904	-2.639354797539784	-0.9756803208045871	-0.923304098169617	-0.8714426350262425	0.0001442622910945383	-0.13336891930599895	-1.6601784950766576	-1.167150483106546	-1.5812163614882615	-1.1972691044678434	-0.7784322114615907	-0.17266872938773947	0.21921499579542392
OG0001018.1	OG0000972.1	OG0000059.133	OG0000010.475	OG0006941.0	OG0001604.2	OG0000321.2	OG0001074.2	OG0006698.0	OG0001194.24	OG0004678.12	OG0002590.0	OG0000015.1	OG0002102.0	OG0011737.0	OG0000710.0	OG0000139.0	OG0002490.40	OG0000261.0	OG0000343.0	OG0004461.4	OG0002075.0	OG0013595.2	OG0005090.0	OG0005118.8	OG0000006.1077	OG0000012.918
-0.8823049573302454	-0.24965075941584977	-0.3735141370944932	0.007339046008161679	-1.0755200076409777	-0.46494240510515766	-1.001154617941492	-1.7269019108215087	-1.3751972347470527	-1.0110063596570187	-0.9762478641010051	-0.7495234474970307	0.7040751643766956	-2.3503385593573003	-1.2082275957226343	-0.6517675807607293	-0.6077925010310296	-0.5606428215257433	-0.7946074870103151	-0.009698583431293964	-1.626379626754263	-1.0223903553145803	-2.211564851526944	-0.7249929525001302	-1.341171575656346	-1.2416115345206478	-0.17576167339628612
OG0000032.252	OG0001356.24	OG0005011.0	OG0001074.2	OG0007190.6	OG0000183.0	OG0001235.24	OG0006459.10	OG0000006.1	OG0004009.4	OG0000056.0	OG0006311.0	OG0000196.0	OG0000239.0	OG0002471.0	OG0000047.282	OG0005917.0	OG0003039.0	OG0009865.0	OG0001770.0	OG0004864.0	OG0000116.0	OG0002058.0	OG0012160.0	OG0004964.6	OG0002554.10
-0.3082871842179762	-1.0505024187944279	-0.9370493911771921	-1.7269019108215087	-1.518701058452435	-0.002310160687201116	-0.9928044985957962	-0.5211834709505849	-0.6531281860557505	-0.4020160062100542	0.25229454120183664	-0.6436307862837749	-0.21089678249861854	-0.4494932990471394	-1.4131151871478154	-0.4221724087637519	-0.9601597354682089	-1.222296244872902	-1.48883561141615	-0.6989977439671857	-1.2629189948469006	-0.7560872411268253	-1.13764780046798	-2.055891200892045	-1.0997417875652502	-0.9026588912032982
OG0000245.24	OG0000750.0	OG0000121.128	OG0008560.0	OG0000102.0	OG0000709.10	OG0000062.12	OG0004285.1	OG0001059.24	OG0001437.24	OG0005918.2	OG0004949.2	OG0000239.0	OG0006047.8	OG0002165.0	OG0005099.0	OG0006743.4	OG0003770.8	OG0002971.0	OG0000039.0	OG0001720.16	OG0004812.0	OG0001188.24	OG0002629.7	OG0004043.1	OG0000012.918
-0.6384562020321349	-0.6604064990346017	-0.9810810178369486	-1.176902852650796	-0.012315322433239274	-0.4967530458506262	-1.5538496598709068	-0.8549095231975802	-1.3230105221290025	-1.2536012334528568	-1.088960414355713	-1.3793197587756991	-0.4494932990471394	-0.9905094970525475	-0.9965416802275889	-1.0761282264699223	-1.704629612046516	-2.0752159943555015	-0.9159357352115255	-0.03637791489059239	-0.6060347243397574	-1.1275258029487878	-0.8825709164131055	0.055334501751099704	-1.1995866873612426	-0.17576167339628612
OG0002285.24	OG0001749.32	OG0006977.0	OG0000339.0	OG0010611.4	OG0006215.0	OG0000043.242	OG0005163.0	OG0007195.0	OG0010717.0	OG0003171.1	OG0000139.0	OG0008655.4	OG0000011.1	OG0000239.0	OG0001978.48	OG0004557.0	OG0005870.0	OG0001999.0	OG0000435.0	OG0000018.1	OG0000382.41	OG0000007.976	OG0001312.1	OG0000188.1	OG0001653.23	OG0001593.20
-0.9962538607671053	-1.0403782015207206	-1.865647613376637	-0.2820878303555713	-1.5034865191231976	-1.3259009714622862	-0.1305233660345985	-0.9069807668664552	-1.0427539863983157	-1.7529231680691826	-1.1867215954566879	-0.6077925010310296	-1.677148875624409	0.5140970048942337	-0.4494932990471394	-1.0341603169119857	-0.7774427086512716	-1.5551209435844409	-0.5139550074096504	0.490672809713238	-0.6106534638375021	-1.7863727614880525	-0.24982229440694287	-1.22431729826094	-0.09449505685038438	-1.134793803412827	-1.2567004721117434
OG0001732.10	OG0012770.0	OG0004606.1	OG0001245.24	OG0003993.4	OG0006889.0	OG0000198.0	OG0004505.0	OG0005904.2	OG0009879.2	OG0003945.0	OG0001185.1	OG0000318.0	OG0000257.0	OG0000923.0	OG0014036.0	OG0000002.1788	OG0001659.0	OG0001410.24	OG0004024.2	OG0000269.0	OG0000192.0	OG0008149.4	OG0000854.30	OG0000007.976	OG0005908.0	OG0001653.23
-1.3551285102601587	-0.6594946993260151	0.062259894470126094	-1.0643139648378215	-1.306858773169714	-1.7154858667557547	-0.3989691306511904	-3.3118644115426648	-1.3982084161379738	-2.089267338097087	-0.5145731728297583	-0.6259342817774622	-0.8614476248473515	0.0001442622910945383	0.7399344890375401	-3.7450673926631706	0.2893623404769398	-0.5061477523051228	-1.3125809226281095	1.0000721329487359	-0.5409881355236181	-0.7107557148433575	-1.3614163847683378	-0.526784565929603	-0.24982229440694287	-1.2740407654908124	-1.134793803412827
OG0000245.24	OG0014721.0	OG0002909.2	OG0006844.0	OG0000010.475	OG0001868.2	OG0001645.0	OG0020466.0	OG0001823.24	OG0000320.0	OG0006228.0	OG0010166.2	OG0007551.0	OG0003645.1	OG0000056.0	OG0000360.25	OG0000239.0	OG0000231.0	OG0000269.0	OG0000771.24	OG0002682.12	OG0000307.20	OG0003719.2	OG0000584.0	OG0003372.6	OG0005902.0	OG0000323.43
-0.6384562020321349	-2.395928676331139	-0.9285118944158176	-1.3029379195026087	0.007339046008161679	-1.097270360766624	-0.5792750805841527	-3.038598926835721	-0.5437195184892749	-0.24348904385984163	-1.1313132346778652	-1.247080178987195	-1.4085120616020568	-1.2898272517203384	0.25229454120183664	-2.0226834370912896	-0.4494932990471394	-0.34117157565634604	-0.5409881355236181	-0.707925050022458	-0.7744782657433966	-0.13336891930599895	-1.2622267227410604	1.6572284011610958	0.628633634164697	-1.3770696490798233	-1.4647432890961618
OG0011908.0	OG0003777.2	OG0005115.3	OG0000010.475	OG0007526.0	OG0000801.24	OG0000407.1	OG0016269.0	OG0000429.0	OG0007733.0	OG0000420.0	OG0000001.1420	OG0001142.24	OG0000196.0	OG0001505.24	OG0002366.0	OG0006047.8	OG0004010.24	OG0000269.0	OG0000543.45	OG0000307.20	OG0001092.1	OG0002629.7	OG0002974.24	OG0006077.4	OG0001653.23
-2.8572598278839183	-0.9481407011647501	-0.21240037308900625	0.007339046008161679	-0.9632505235721317	-0.45502011674419607	-0.9610020212024905	-0.9799423476587465	-0.28086037780067485	-0.04364591535463163	-0.49045616203966397	-0.01727103870140411	-1.4671344968936753	-0.21089678249861854	-1.5829441401868507	-0.5147792868440939	-0.9905094970525475	-2.3503385593573003	-0.5409881355236181	-0.5829441401868507	-0.13336891930599895	-0.8908400610388894	0.055334501751099704	-0.9061694283648645	-1.9023892033735776	-1.134793803412827
OG0003023.39	OG0010645.2	OG0006336.3	OG0003675.0	OG0000109.0	OG0000460.47	OG0000092.1	OG0000043.242	OG0000223.2	OG0000575.28	OG0000001.1420	OG0005936.0	OG0005050.1	OG0002729.16	OG0000026.45	OG0000018.842	OG0003818.6	OG0001362.22	OG0006805.0	OG0002311.24	OG0000797.20	OG0001045.24	OG0008180.1	OG0006425.0	OG0001089.2	OG0002335.4
-1.179514657013621	-1.4123469789076786	-1.652447723009936	-0.49390588809367864	-0.30953820508128127	-1.3529157873710465	0.8123750005659496	-0.1305233660345985	-0.3170671972827844	-0.6810758359699232	-0.01727103870140411	-0.5240850278218214	-1.2618807112174235	-1.4134994447185751	-0.1413028099616662	-0.48559996096338387	-0.28401879681160275	-0.889503118082598	-1.549620119928959	-1.5378429521526054	-1.0406749607608679	-1.3617871145765936	-3.009262921328968	-1.951205819739195	-0.6252665219687858	-1.0368218438261088
OG0008698.0	OG0004467.6	OG0000112.0	OG0017867.2	OG0000294.0	OG0000102.0	OG0000018.289	OG0000709.10	OG0001586.3	OG0007148.0	OG0004242.10	OG0000632.24	OG0003795.5	OG0000343.0	OG0007120.0	OG0000435.0	OG0000268.1	OG0004831.2	OG0006932.0	OG0005677.3	OG0002015.0	OG0000204.2	OG0000779.1	OG0003198.2	OG0000012.918	OG0000456.0	OG0002519.0
-1.2563557832937404	-1.9148473194368616	-0.1919857109104024	-2.486004020632987	-0.5213905315954883	-0.012315322433239274	-0.18885782633069192	-0.4967530458506262	-0.8471027128010276	-0.8986188576449755	-0.5576668766702485	-0.9072513144604762	-1.2979631040873163	-0.009698583431293964	-1.974829424265094	0.490672809713238	-1.2873602020691484	-0.888701546597459	-2.498994046858991	-1.7675848292245981	-1.6272707293402764	-0.7138285488929806	-1.3284348738289469	-1.366615291442657	-0.17576167339628612	-0.9134879534257182	-0.6073528560357366
OG0003865.0	OG0001354.22	OG0003934.0	OG0000806.27	OG0003695.0	OG0007253.14	OG0005447.3	OG0001562.24	OG0000279.0	OG0005269.0	OG0005316.15	OG0003986.6	OG0008511.4	OG0000710.0	OG0000139.0	OG0007419.1	OG0000239.0	OG0000276.72	OG0001664.2	OG0009906.2	OG0000075.0	OG0005019.0	OG0016079.0	OG0002098.0	OG0000204.2	OG0000045.0	OG0000054.0
-0.6373337441517455	-0.5627722610870904	-2.206228941455776	-1.231413364999112	-1.7393720918733013	-2.0017322736212373	-2.4227524644068494	-1.1847524936393254	-0.7006381023484414	-1.4639470997597903	-1.3636421939641048	-0.7140651920561273	-1.8458056750072103	-0.6517675807607293	-0.6077925010310296	-2.5088139035410735	-0.4494932990471394	-0.8999642788381562	0.7975110886849958	-0.8596139677169436	-0.44929630375211244	-0.7413001844300975	-2.625044004031908	-1.0206331138782188	-0.7138285488929806	-0.2716005413289375	-0.11450372678347603
OG0001701.8	OG0003826.6	OG0013836.0	OG0005666.2	OG0004535.0	OG0000007.585	OG0000009.921	OG0000226.4	OG0000056.0	OG0000264.1	OG0000139.0	OG0004605.20	OG0001880.0	OG0005120.26	OG0004453.2	OG0000090.24	OG0001423.30	OG0003714.0	OG0000948.24	OG0000599.0	OG0004622.6	OG0004152.1	OG0007754.2	OG0000074.152	OG0004961.2	OG0001339.1
-1.056491198838264	-0.501646998385488	-1.6197138438769216	-0.9342898359347342	-1.325177816038178	-0.3949798469375905	-0.07263446472662155	-0.3170671972827844	0.25229454120183664	-1.4799549759601824	-0.6077925010310296	-1.774971916745951	-0.84295628985442	-0.9830758557421786	-1.0822245593988842	0.15328652099086262	-1.373701051008195	-0.859090493458338	-1.0203404482841756	-0.9312604093276949	-2.5344956303704946	-1.3122226226036953	-0.7451641172142369	-0.5625591756364571	-1.213570916796944	-0.8213809574666819
OG0003847.24	OG0016143.0	OG0000130.38	OG0000092.1	OG0003819.2	OG0003320.8	OG0005199.18	OG0000060.0	OG0000026.45	OG0003307.20	OG0000923.0	OG0005095.4	OG0001412.1	OG0007165.4	OG0000013.2	OG0004126.4	OG0002052.0	OG0001894.0	OG0000310.18	OG0000169.16	OG0002168.0	OG0002825.0	OG0007502.0	OG0001803.6	OG0004724.0	OG0000933.24
-0.9697345571423307	-2.9805115704086402	-0.1440103026915193	0.8123750005659496	-1.5623461216538077	-0.48559996096338387	-2.8614476248473513	-0.3237325917341102	-0.1413028099616662	-1.5249151170512174	0.7399344890375401	-1.5959688603781748	-1.1181004969452384	-0.2834919132312543	0.07464243793449277	-1.2371834740188945	-0.3224692069925579	-0.31401501324409753	-0.14082554413356455	-0.3176064889372687	-0.5504650365217113	0.3494785145191088	-1.14337278830161	-1.085894762881528	-1.4254624786979369	-0.3923264396509436
OG0001094.26	OG0003988.1	OG0000749.2	OG0013014.0	OG0002711.15	OG0004620.0	OG0001604.2	OG0000102.0	OG0000429.0	OG0000009.921	OG0000054.0	OG0004590.28	OG0000312.3	OG0001418.30	OG0007430.2	OG0003521.2	OG0000272.36	OG0000486.2	OG0000343.0	OG0001012.4	OG0001416.0	OG0005800.0	OG0004328.0	OG0008095.2	OG0001318.1	OG0004100.0	OG0005827.2
-1.0898813815372526	-0.8865661973959518	-0.3830777578812987	-1.4892405784478304	-1.1762506396917272	0.557875677239934	-0.46494240510515766	-0.012315322433239274	-0.28086037780067485	-0.07263446472662155	-0.11450372678347603	-1.35070645303286	-0.8780562664895988	-0.6139616401113864	-1.3658714424749592	-1.4250750219906556	-1.0174170530774094	-0.6604064990346017	-0.009698583431293964	-0.8717065989901824	0.16104922490055648	-1.197930891195452	-1.1936346938775448	-1.3781942652528345	-1.389110992145512	-1.396308382884427	-0.9186603725480612
OG0001442.1	OG0008069.7	OG0002577.26	OG0006844.0	OG0000438.1	OG0004025.11	OG0000071.0	OG0000320.0	OG0005005.8	OG0000001.1420	OG0009081.0	OG0007407.0	OG0006474.4	OG0002070.0	OG0000239.0	OG0003219.0	OG0002126.0	OG0010670.0	OG0000169.16	OG0000082.1	OG0004159.23	OG0000018.1	OG0004824.0	OG0000074.152	OG0003343.2	OG0001148.24
-1.068241312155092	-1.1313132346778652	-1.0107156402523292	-1.3029379195026087	-1.3190455863542412	-1.5141610331209452	-0.24331826019099598	-0.24348904385984163	-0.9621258343388799	-0.01727103870140411	-1.9285118944158177	-2.213570916796944	-0.8580441144163556	-0.9779518348198268	-0.4494932990471394	-0.4953287646142607	-0.3306103379871632	1.0834516698714833	-0.3176064889372687	-0.853866171106625	-3.043348544428939	-0.6106534638375021	-0.37819426525283456	-0.5625591756364571	-0.6723126358239528	-1.7480688733114134
OG0001174.24	OG0000750.0	OG0005664.4	OG0000990.0	OG0004127.0	OG0003040.0	OG0000857.0	OG0004973.2	OG0000142.14	OG0001610.50	OG0000127.0	OG0010133.0	OG0000165.49	OG0000056.0	OG0000710.0	OG0000139.0	OG0010585.2	OG0000011.1	OG0000104.33	OG0000451.0	OG0004975.0	OG0008530.2	OG0000713.24	OG0004977.0	OG0000425.53	OG0011277.2	OG0000599.0
-0.9765317194960946	-0.6604064990346017	-1.5462453931483024	-0.5141610331209452	-1.3459311372709193	-1.1933047464682418	-0.6608626150804147	-1.3466647732088688	-0.09557370739849257	-1.0180012584066676	-0.41676977290008077	-2.31258092262811	-0.7636604608316264	0.25229454120183664	-0.6517675807607293	-0.6077925010310296	-2.0715728231243147	0.5140970048942337	-1.443791328260415	-0.2004152986302959	-1.1497606448340905	-2.110292841560213	-1.139235797371172	-0.4291485165770805	-1.7626810344254493	-1.7197563041339832	-0.9312604093276949
OG0007208.0	OG0008548.0	OG0001076.24	OG0002487.0	OG0004876.0	OG0000100.1	OG0000995.122	OG0000513.32	OG0001191.24	OG0004744.2	OG0008243.0	OG0004556.0	OG0002485.15	OG0005582.1	OG0007595.0	OG0000011.1	OG0000923.0	OG0002067.0	OG0000013.2	OG0004867.1	OG0000310.18	OG0000169.16	OG0000180.0	OG0000814.1	OG0000263.57	OG0003073.0
-1.8677522017015604	-1.9624069244597668	-1.4855999609633836	-1.322649622804822	-1.0171250391019384	-0.00926292132896792	-1.8937857039090322	-0.6588112275212595	-1.2042330522176077	-1.1962769932258421	-1.6016496296540352	-1.4603696753153335	-1.286304185156641	-0.9827907099677768	-1.4390894391201114	0.5140970048942337	0.7399344890375401	-0.4797537772929724	0.07464243793449277	-1.4699292577749161	-0.14082554413356455	-0.3176064889372687	-0.15826835651750287	-0.6228207102633614	0.818932344010497	-1.1989241408325426
OG0005543.0	OG0000953.26	OG0002778.0	OG0002284.0	OG0000200.0	OG0003247.1	OG0000001.1420	OG0003403.0	OG0000350.8	OG0012069.0	OG0000559.30	OG0000056.0	OG0010598.0	OG0000139.0	OG0001280.24	OG0000048.122	OG0004215.0	OG0004020.0	OG0001243.24	OG0003714.0	OG0006546.0	OG0004567.0	OG0004699.1	OG0000820.2	OG0000010.64	OG0000359.28
-0.61285807160283	-1.324816374212189	-0.7941070724923293	-0.7776900207356844	-0.1934697107404345	-0.6186058682131488	-0.01727103870140411	-1.2625728172709412	-0.40144422667648927	-2.4367442285670116	-1.033864894562046	0.25229454120183664	-1.324093762105477	-0.6077925010310296	-1.3518106972818624	-0.7157227819448722	-1.1143475487004126	-1.3740749515003459	-1.2436598477481473	-0.859090493458338	-0.7152489904657735	-1.703219582573575	-1.5462453931483024	-0.6833908156721769	-0.09403302480772001	-0.5942254220501242
OG0003241.1	OG0000577.54	OG0007791.0	OG0001263.26	OG0000142.14	OG0000575.28	OG0000001.1420	OG0004245.1	OG0012203.4	OG0003091.24	OG0004841.20	OG0000710.0	OG0000026.45	OG0001920.0	OG0003219.0	OG0000048.122	OG0000906.25	OG0006064.22	OG0000658.0	OG0000578.0	OG0002769.24	OG0000116.0	OG0016015.0	OG0006724.0	OG0002974.24	OG0004961.2	OG0003343.2
0.29172142045789135	-1.874084450525277	-2.002310160687201	-1.0667295284676728	-0.09557370739849257	-0.6810758359699232	-0.01727103870140411	-1.7235628895637176	-1.0031774255410242	-1.293005384291349	-2.1700692781603577	-0.6517675807607293	-0.1413028099616662	-0.06612525828464447	-0.4953287646142607	-0.7157227819448722	-1.335699214659963	-2.128471729137777	-0.9235777245413976	-0.23446525363702297	-1.2112307783424274	-0.7560872411268253	-0.7480688733114131	-0.8051564880004803	-0.9061694283648645	-1.213570916796944	-0.6723126358239528
OG0006977.0	OG0005128.2	OG0000081.1	OG0001604.2	OG0003012.0	OG0004070.2	OG0000265.0	OG0000336.0	OG0000625.28	OG0000539.1	OG0000139.0	OG0013927.0	OG0000002.1788	OG0001030.26	OG0007825.2	OG0004569.0	OG0018083.0	OG0005869.0	OG0005066.2	OG0000483.0	OG0007228.0	OG0000435.0	OG0001686.0	OG0006752.0	OG0000581.0	OG0000006.561	OG0003343.2
-1.865647613376637	-1.2365034386346847	-0.890037746601182	-0.46494240510515766	-0.5629853780150043	-1.3989691306511904	-1.097270360766624	-0.4330387576855113	-1.5653317443856478	-0.8282807609121521	-0.6077925010310296	-3.202903991745088	0.2893623404769398	-0.947305888696155	-2.864596469402349	-0.989363363891263	-1.6661183405319098	-1.1218632333730527	-1.2681216511915685	-0.9683225035492398	-1.5290727425248734	0.490672809713238	-0.43012009385192357	-0.46873084011700594	-0.5178745359200093	-0.17266872938773947	-0.6723126358239528
OG0001454.24	OG0004737.6	OG0010118.0	OG0006844.0	OG0012704.0	OG0005323.0	OG0002777.4	OG0000130.38	OG0002147.0	OG0000018.289	OG0000187.1	OG0001557.1	OG0000015.1	OG0001189.24	OG0000026.45	OG0000139.0	OG0003925.0	OG0005879.0	OG0003933.8	OG0001048.24	OG0008268.0	OG0011410.1	OG0004646.10	OG0001795.0	OG0005615.0	OG0011321.2	OG0000225.48
-1.7754657367202709	-1.8556925327369578	-0.8903051351740702	-1.3029379195026087	-0.8967373733939153	0.46581778323171336	-0.8114724732255982	-0.1440103026915193	-0.4254624786979365	-0.18885782633069192	-0.2067283455019175	-0.8517817278458553	0.7040751643766956	-1.4532413295652276	-0.1413028099616662	-0.6077925010310296	-0.7264244343846205	-1.7379277116015897	-1.100669665209555	-1.2873602020691484	-1.0709665213541435	-0.4967530458506262	-1.4663369871769107	-0.5540614627107339	-1.1112275322575584	-1.1243771874674886	-0.3057883922321096
OG0004225.4	OG0001018.1	OG0000121.128	OG0020416.0	OG0005005.8	OG0000336.0	OG0001319.1	OG0000062.12	OG0000187.1	OG0003505.8	OG0006024.0	OG0004933.6	OG0000942.24	OG0004836.2	OG0000139.0	OG0000011.1	OG0000993.25	OG0001429.24	OG0004257.24	OG0006662.0	OG0005019.0	OG0000035.64	OG0005091.0	OG0011140.0	OG0001994.0	OG0000007.976	OG0002185.6
