OG0004710.2	OG0012896.0	OG0001643.24	OG0000471.2	OG0000027.457	OG0001698.26	OG0001566.2
-0.512925319948276	-1.4131151871478154	-1.1587514286937521	-1.3375210295767486	-0.9018499789079885	-1.2039006722965686	-1.0540927027897475
OG0001388.12	OG0002087.0	OG0000038.0	OG0004608.0	OG0000409.24	OG0000704.0	OG0004027.1
-0.8583056380354691	-1.1854085623368023	-0.5428785420499038	-0.7715199016700826	0.10447085776291738	-1.0273808609918476	-1.2199419221016254
-1.35144252194724	-1.5149854303096	-1.0394882898809756	-0.5517333399360452	-0.4065984188743529	-1.4305089080412838	-0.853866171106625	-1.9301603749313658
OG0002075.0	OG0000010.475	OG0005110.0	OG0012267.0	OG0000749.2	OG0001493.24	OG0000562.7
-1.0223903553145803	0.007339046008161679	-0.4789492630990369	-1.5100460986686943	-0.3830777578812987	-1.5653317443856478	-1.3951695629008973
OG0005935.0	OG0011410.1	OG0001121.24	OG0000012.918	OG0000272.36	OG0013971.1	OG0002203.0	OG0001268.24
-0.17673977176655636	-0.4967530458506262	-0.8543877528335244	-0.17576167339628612	-1.0174170530774094	-2.4900508536956893	-0.7157227819448722	-0.6590390154811373
OG0000230.58	OG0001166.24	OG0007538.2	OG0001211.24	OG0002062.0	OG0008679.1	OG0000007.976	OG0005758.2
-0.15136203809529378	-0.7276184219069535	-1.5153978056277968	-1.2891219498041206	-0.7133553789835607	-2.1456053222468996	-0.24982229440694287	-0.8185793597198583
OG0000627.52	OG0002001.0	OG0005639.0	OG0000012.918	OG0000785.2	OG0009867.4	OG0002032.0
-0.7211825969252785	-0.5224262808257668	-0.6458864075076233	-0.17576167339628612	-0.6060347243397574	-2.938984225318372	-1.306858773169714
OG0000002.1788	OG0007473.0	OG0002211.0	OG0022267.0	OG0002149.0	OG0005535.2	OG0001423.30	OG0000042.314
0.2893623404769398	-1.2622267227410604	-0.77324487673018	-2.6794575575715407	-0.37838178654261423	-1.8991568755668882	-1.373701051008195	-0.2813863010245155
OG0000833.0	OG0002075.0	OG0000011.1	OG0000000.2172	OG0001120.26	OG0002490.40	OG0000126.1
-1.1275258029487878	-1.0223903553145803	0.5140970048942337	-2.879382638782058	-1.3057883922321096	-0.5606428215257433	-0.8815073741305954
OG0005673.8	OG0000011.1	OG0001454.24	OG0001598.16	OG0002023.0	OG0000154.2	OG0007493.0	OG0006994.14
-1.1357445085812596	0.5140970048942337	-1.7754657367202709	-1.4398720239187364	0.12446048627433613	-0.6887294085133586	-2.4795526066810747	-1.6999348632212392
OG0016175.0	OG0005972.0	OG0000359.28	OG0000619.52	OG0003915.0	OG0000082.1	OG0000621.39	OG0000645.36
-1.810460055611497	-0.3472152450912443	-0.5942254220501242	-0.874084450525277	-0.8252101069521852	-0.853866171106625	-0.9953907467474107	-1.402778731599688
OG0000789.1	OG0001865.0	OG0014744.4	OG0000038.0	OG0005110.0	OG0008114.4	OG0000154.2	OG0000850.12
-1.6882643980207304	-0.42585003949029804	-2.6859415911417397	-0.5428785420499038	-0.4789492630990369	-2.9873598192212296	-0.6887294085133586	-0.8903051351740702
OG0016261.0	OG0001921.0	OG0001505.24	OG0000032.252	OG0000146.1	OG0003390.22	OG0000599.0	OG0000999.14
0.292899515444873	-0.4894431045997583	-1.5829441401868507	-0.3082871842179762	-1.342268543171538	-0.7861239566170575	-0.9312604093276949	-0.3015147923431765
OG0000006.561	OG0010700.2	OG0000932.26	OG0001118.24	OG0003729.6	OG0000272.36	OG0000026.608	OG0001335.24
-0.17266872938773947	-2.4227524644068494	-1.0002885678659263	-1.3744489489206877	-0.8033929559051822	-1.0174170530774094	-2.7908586021614084	-1.8730271437422348
OG0000900.25	OG0000056.0	OG0001080.1	OG0005830.0	OG0000901.0	OG0014707.3	OG0000711.2	OG0006393.0
-1.2515387669959646	0.25229454120183664	1.1629189615457785	-2.3154505308161575	-0.588573754273535	-0.8339273240532943	-0.05304461335688118	-1.6707041518974848
OG0004025.11	OG0000973.2	OG0000007.976	OG0001420.22	OG0000062.12	OG0006965.6	OG0000371.2	OG0010598.0
-1.5141610331209452	-0.6407037411078027	-0.24982229440694287	0.5647195944430954	-1.5538496598709068	-1.8099541131055612	-0.599680677135515	-1.324093762105477
OG0000002.763	OG0009261.0	OG0000026.45	OG0006269.0	OG0007452.2	OG0001287.24	OG0002248.0	OG0001770.0
-0.7257085158978973	-1.2712522745702424	-0.1413028099616662	-1.2098952586535459	-1.7538959901160833	0.21175983301211862	-0.48661032240315855	-0.6989977439671857
OG0000056.0	OG0006993.4	OG0002000.0	OG0000130.38	OG0005430.1	OG0001913.2	OG0001429.24	OG0004347.0
0.25229454120183664	-2.446148031818874	-0.7324042781481208	-0.1440103026915193	-1.1268955298759025	-0.8666995237702235	-0.668180151977398	-0.9646576192078029
OG0000288.2	OG0000006.561	OG0001252.1	OG0001377.24	OG0000048.122	OG0004412.2	OG0015151.0	OG0001819.6
-1.1778817252706555	-0.17266872938773947	-0.705570397890672	-0.8873665830147547	-0.7157227819448722	-0.781404798449143	-2.0570914464195833	-0.496142467422571
OG0001754.102	OG0003948.1	OG0001241.24	OG0000750.0	OG0002133.0	OG0004501.15	OG0001012.4	OG0000002.1788
-1.8959317735362833	-1.0436459153546316	-0.8074270586130774	-0.6604064990346017	-0.5460347346035916	-0.43070335443835533	-0.8717065989901824	0.2893623404769398
OG0000789.1	OG0000010.475	OG0002214.0	OG0002913.0	OG0006895.3	OG0005476.18	OG0000276.72	OG0002090.0
-1.6882643980207304	0.007339046008161679	-0.5193212612452015	-0.9751130006868205	-2.320486120713456	-2.3269863847103918	-0.8999642788381562	-0.5788440393377765
OG0001227.24	OG0000038.0	OG0000257.0	OG0001312.1	OG0007748.0	OG0007525.0	OG0016239.0	OG0000902.24
-1.1294182759454146	-0.5428785420499038	0.0001442622910945383	-1.22431729826094	-1.293005384291349	-0.6344194341666346	-1.3819493299466563	-1.499809820158018
OG0000675.1	OG0014685.4	OG0008540.0	OG0009926.1	OG0000012.918	OG0000869.2	OG0001063.0	OG0000936.24
-1.4108117885091431	-2.897543423349266	-1.3342434173206015	-1.8948583396765766	-0.17576167339628612	-0.6755349936684583	-0.35052249446826406	-1.1319454411037966
OG0000264.1	OG0005316.15	OG0001226.24	OG0002216.0	OG0001540.26	OG0005146.0	OG0000007.976
-1.4799549759601824	-1.3636421939641048	-1.2719488921795712	-0.7629258286978426	-0.8701235391668696	-1.427401324629968	-0.24982229440694287
OG0006841.0	OG0001353.24	OG0017980.2	OG0000032.252	OG0013986.0	OG0000263.57	OG0001347.26	OG0001884.0
-2.687799537362322	-0.9362209702294287	-2.5855396941839017	-0.3082871842179762	-1.911586990273275	0.818932344010497	-0.9409216577987469	-1.2341258359102747
OG0002018.0	OG0001369.26	OG0000038.0	OG0008209.0	OG0000046.1	OG0006650.0	OG0015279.0	OG0000479.1
-0.7828933919166083	-1.074000581443777	-0.5428785420499038	-1.6952553422813692	-0.4065984188743529	-0.8124856018071838	-2.4158071418902627	-1.048113850300326
OG0000001.1420	OG0011193.0	OG0003661.0	OG0006924.0	OG0002050.0	OG0002059.0	OG0002042.0	OG0000246.0
-0.01727103870140411	-1.5717503892943052	-1.0072315692310758	-2.3481331652347563	-1.1440103026915194	-0.6230428855222725	-0.19479010441767403	-0.5324074912870507
OG0001038.1	OG0000421.80	OG0001031.24	OG0013014.0	OG0006175.0	OG0000007.976	OG0000081.1	OG0009850.0
-0.5977144081300041	-2.084364376569687	-0.7526800650201803	-1.4892405784478304	-1.2348047512361633	-0.24982229440694287	-0.890037746601182	-1.6335239064899043
OG0004759.3	OG0000818.1	OG0000796.20	OG0000290.0	OG0000383.2	OG0008453.0	OG0000002.1788
-1.8421801605211374	-2.0516981876493645	-1.5602173105240187	-0.5907448533151622	-1.629947344284086	-0.43693951723612684	0.2893623404769398
OG0001278.2	OG0001353.24	OG0006267.0	OG0004375.23	OG0000901.0	OG0016181.4	OG0000002.1788	OG0000042.314
-3.6859415911417392	-0.9362209702294287	-0.8308446411691063	-2.340075441597622	-0.588573754273535	-2.0110063596570185	0.2893623404769398	-0.2813863010245155
OG0015166.0	OG0000620.56	OG0000010.475	OG0004016.0	OG0001942.0	OG0002042.0	OG0000001.2899	OG0005948.0
-1.3681041409461958	-1.4270133469374617	0.007339046008161679	-1.1228054528737617	-0.4759363242227893	-0.19479010441767403	-0.3641991832410402	-1.6223764623642731
OG0000403.25	OG0001354.22	OG0000012.918	OG0001870.2	OG0005741.0	OG0007486.2	OG0001143.26
-0.4597742994044606	-0.5627722610870904	-0.17576167339628612	-0.8876334769274369	-2.023269779322847	-2.168771306825942	-0.9376019362015215
OG0000685.33	OG0007070.2	OG0004007.3	OG0000010.475	OG0001189.24	OG0001240.26	OG0008733.10	OG0000204.2
-1.7216583413783577	-1.8206163456437023	-0.6579004351672156	0.007339046008161679	-1.4532413295652276	-1.2546335734188303	-2.5428785420499036	-0.7138285488929806
OG0001508.1	OG0001105.24	OG0005826.0	OG0001327.26	OG0000082.1	OG0008321.0	OG0000042.314
-1.2155797753822157	-0.5536378881214055	-1.425850039490298	-1.0165411884096767	-0.853866171106625	-2.230397501766746	-0.2813863010245155
OG0017015.0	OG0005316.15	OG0000088.3	OG0000011.1	OG0003628.6	OG0001303.26	OG0001230.26	OG0001362.22
-2.118413683756604	-1.3636421939641048	-0.11434754870041268	0.5140970048942337	-1.7744782657433966	-0.6794575575715407	-0.938984225318372	-0.889503118082598
OG0000120.105	OG0000006.561	OG0005999.0	OG0000896.1	OG0001468.24	OG0000812.32	OG0000096.49	OG0008186.0
-0.5544851616978876	-0.17266872938773947	-1.5344956303704944	-1.039784866105864	-1.115597447016313	-2.3320624720210756	-3.834853414835638	-1.6456606866214725
OG0000620.56	OG0001422.30	OG0007196.4	OG0011319.4	OG0000038.0	OG0008681.0	OG0000421.80	OG0000206.0
-1.4270133469374617	-0.8277685311745187	-1.8287931725818576	-1.7612131404128835	-0.5428785420499038	-1.4532413295652276	-2.084364376569687	0.24865627000440324
OG0007146.0	OG0003948.1	OG0001318.1	OG0000591.2	OG0002059.0	OG0000175.4	OG0000082.1	OG0017837.0
0.7562547427239061	-1.0436459153546316	-1.389110992145512	-0.8398542745954207	-0.6230428855222725	-0.9548366483967755	-0.853866171106625	-0.9364970576938421
OG0000056.0	OG0000901.0	OG0005914.2	OG0001661.0	OG0003641.0	OG0002082.0	OG0000256.24	OG0011921.8
0.25229454120183664	-0.588573754273535	-1.3625288601152412	-0.6001179899733253	-1.0332742312821932	-0.1832774289986982	-0.250165425587271	-3.444105333058888
OG0000054.0	OG0002120.0	OG0005850.4	OG0000678.1	OG0000188.1	OG0006650.0	OG0011150.1	OG0002023.0
-0.11450372678347603	-1.1966076211729497	-1.479150349591925	-0.951205819739195	-0.09449505685038438	-0.8124856018071838	-2.208894429587471	0.12446048627433613
OG0002672.22	OG0003648.0	OG0022275.0	OG0000130.38	OG0001197.24	OG0001174.24	OG0001173.24	OG0000082.1
-0.2248230043037026	-1.3212069276437082	-0.9913696948565599	-0.1440103026915193	-1.1883645691462565	-0.9765317194960946	-1.0040452120579488	-0.853866171106625
OG0001036.24	OG0000596.47	OG0007539.0	OG0000110.3	OG0001488.22	OG0008068.0	OG0000082.1
-0.9459156071576208	-1.1982618984335427	-1.4941090702700428	-0.4639470997597903	-0.27404076549081247	-1.4394806784556318	-0.853866171106625
OG0000606.2	OG0005988.0	OG0000736.0	OG0001314.1	OG0004740.12	OG0000002.585	OG0020428.0	OG0000007.976
-0.6443071024337754	-1.8645964694023487	-0.68478158863421	0.3674828981388679	-1.3643848941302572	-0.7004036512159048	-1.5399389790226587	-0.24982229440694287
OG0000765.3	OG0000006.561	OG0016054.3	OG0002156.0	OG0000018.1	OG0000818.1	OG0007817.0	OG0006271.0
-1.367731784500487	-0.17266872938773947	-0.2416115345206477	-1.0127519074088478	-0.6106534638375021	-2.0516981876493645	-1.8788519435246895	-1.165207895235545
OG0008603.0	OG0001027.24	OG0001370.24	OG0000011.1	OG0001234.24	OG0013969.0	OG0000183.0	OG0006914.0
-1.9833610578862109	-1.2848973639423953	-1.6082322800440032	0.5140970048942337	0.7858434550071156	-1.0865073722499217	-0.002310160687201116	-0.9222101113563324
OG0006038.0	OG0002054.0	OG0000130.38	OG0020520.0	OG0000018.289	OG0004821.2	OG0001069.28	OG0001050.0
-0.9666298615394078	-0.4835813583661318	-0.1440103026915193	-2.4065984188743528	-0.18885782633069192	-1.5521563556379148	-1.144329165559629	-0.39137997563950755
OG0000026.45	OG0010643.0	OG0000750.0	OG0001832.1	OG0013488.2	OG0000816.36	OG0001741.1	OG0006176.0
-0.1413028099616662	-1.4394806784556318	-0.6604064990346017	-0.8844340040783969	-2.15200309344505	-1.1143475487004126	-1.8262329322632935	-1.7345631039509017
OG0007454.2	OG0002075.0	OG0001241.24	OG0000409.24	OG0002059.0	OG0006215.0	OG0016253.0	OG0000002.1788
-2.5803532474685666	-1.0223903553145803	-0.8074270586130774	0.10447085776291738	-0.6230428855222725	-1.3259009714622862	-2.3422685431715378	0.2893623404769398
OG0002004.0	OG0001511.22	OG0008204.0	OG0000302.34	OG0001778.24	OG0000082.1	OG0006895.3
-1.0752159943555015	-0.5432989689917948	-0.8173077024838097	-0.896200256842332	0.4137023887821764	-0.853866171106625	-2.320486120713456
OG0005844.2	OG0000012.918	OG0000824.24	OG0000785.2	OG0000638.38	OG0013512.2	OG0007238.0	OG0002211.0
-2.8900377466011817	-0.17576167339628612	-0.961563818343892	-0.6060347243397574	-1.3047188048551392	-2.079478021209661	-1.7398538734910327	-0.77324487673018
OG0004951.0	OG0010984.0	OG0002097.0	OG0000012.918	OG0000409.24	OG0001291.1	OG0009840.2	OG0001259.24
-1.6144033039877546	-1.7254699553283768	-0.5777669993169522	-0.17576167339628612	0.10447085776291738	-1.3699673661062333	-1.8023861903089258	-1.5133371067473864
OG0010149.0	OG0000750.0	OG0000885.24	OG0001245.24	OG0005963.0	OG0003512.4	OG0000404.58	OG0000007.976
-2.4675334171342618	-0.6604064990346017	-0.4611638922585346	-1.0643139648378215	-1.058593158890855	-1.1694201465224594	-0.08085063671232555	-0.24982229440694287
OG0000056.0	OG0001351.24	OG0010491.0	OG0006295.0	OG0007156.2	OG0000062.12	OG0001062.24	OG0001878.2
0.25229454120183664	-0.8305880480086453	-1.240247606231029	-1.9953907467474106	-1.3982084161379738	-1.5538496598709068	-1.9862161845669004	-1.6073528560357366
OG0001196.1	OG0007191.0	OG0008627.0	OG0000032.252	OG0000615.1	OG0010561.1	OG0000320.0	OG0000831.11
-1.25773503295987	-0.5536378881214055	-0.41369161189047277	-0.3082871842179762	-1.113098732313508	-1.4386983058546305	-0.24348904385984163	-1.427401324629968
OG0000010.475	OG0001364.24	OG0014766.3	OG0005617.0	OG0000723.64	OG0001004.1	OG0002139.0	OG0000246.0
0.007339046008161679	-0.4322598698054027	-2.554697057863487	-1.830331500476914	-1.1351106355302503	-0.07400058144377693	-1.1880358246898064	-0.5324074912870507
OG0000038.0	OG0006425.0	OG0001336.24	OG0000014.1	OG0007525.0	OG0000561.24	OG0016027.4	OG0002077.0
-0.5428785420499038	-1.951205819739195	-1.24913627678066	-0.4737308279347723	-0.6344194341666346	-1.2429767534925404	-1.9417527831453374	0.03857665145232347
OG0000056.0	OG0006290.0	OG0000412.76	OG0000130.38	OG0000026.628	OG0005491.2	OG0001128.24	OG0014773.1
0.25229454120183664	-1.5955328032369107	-0.7381683412478633	-0.1440103026915193	-1.0929555251272016	-0.6310640678021001	-1.518701058452435	-2.5170484866326897
OG0000001.1420	OG0006628.0	OG0000181.164	OG0011171.2	OG0001221.1	OG0004501.15	OG0000081.1	OG0000933.24
-0.01727103870140411	-0.24485604151359347	-1.2139055323709569	-1.9045481189143394	-0.8598757760909296	-0.43070335443835533	-0.890037746601182	-0.3923264396509436
OG0005639.0	OG0007179.8	OG0000046.1	OG0001105.24	OG0002045.0	OG0002217.0	OG0003869.1	OG0000002.1788
-0.6458864075076233	-1.1775553605953832	-0.4065984188743529	-0.5536378881214055	-1.1558554189406567	-0.41754034043923793	-1.822656211718274	0.2893623404769398
OG0000006.561	OG0005582.1	OG0016113.4	OG0000990.0	OG0000066.1	OG0001074.2	OG0001953.2	OG0000042.314
-0.17266872938773947	-0.9827907099677768	-1.7336032269754467	-0.5141610331209452	-1.097270360766624	-1.7269019108215087	-1.7764538840471817	-0.2813863010245155
OG0000006.561	OG0000223.2	OG0002080.0	OG0004459.0	OG0002060.0	OG0001254.24	OG0006062.24	OG0003851.24
-0.17266872938773947	-0.3170671972827844	-0.8831029817117376	-1.7621915704543796	-0.6891945689368271	-2.386845571568701	-2.7027498788282935	-0.9439714610772487
OG0000120.105	OG0011960.4	OG0000032.252	OG0000976.24	OG0007486.2	OG0006410.0	OG0000714.29	OG0002168.0
-0.5544851616978876	-1.6407037411078027	-0.3082871842179762	-0.8377899636856931	-2.168771306825942	-1.1022174553385833	-0.5472991475161558	-0.5504650365217113
OG0001419.3	OG0000264.1	OG0000032.252	OG0001666.14	OG0003390.22	OG0002312.0	OG0009793.2
-1.0914176345211863	-1.4799549759601824	-0.3082871842179762	-1.2695122007362238	-0.7861239566170575	-1.4414384681995431	-0.4757356851791601
OG0002001.0	OG0000038.0	OG0001877.0	OG0009269.4	OG0000014.1	OG0012222.4	OG0001048.24	OG0003091.24
-0.5224262808257668	-0.5428785420499038	-0.23344723992368574	-0.6281623826695795	-0.4737308279347723	-3.610873773075296	-1.2873602020691484	-1.293005384291349
OG0000038.0	OG0001217.1	OG0011575.0	OG0002063.0	OG0000110.3	OG0006450.8	OG0011344.2	OG0000236.122
-0.5428785420499038	-1.2399068255418602	-1.8267446169790276	-1.023856359953367	-0.4639470997597903	-1.4177330466494877	-2.0005771934627457	-0.04572922985512066
OG0000606.2	OG0000001.1420	OG0007314.2	OG0007202.0	OG0006028.0	OG0002035.0	OG0001416.0	OG0002138.0
-0.6443071024337754	-0.01727103870140411	-1.964657619207803	-0.9498117766885221	-0.7039244250471122	-0.19050323599911453	0.16104922490055648	-2.6038405109268457
OG0001451.24	OG0001512.12	OG0000230.58	OG0000011.1	OG0006871.4	OG0008511.4	OG0000759.38
-0.5317816384650507	-0.49960583358420474	-0.15136203809529378	0.5140970048942337	-1.3194055851186515	-1.8458056750072103	-1.4088950949352212
OG0000223.2	OG0001370.24	OG0004208.2	OG0007834.0	OG0000032.252	OG0001282.24	OG0006240.0	OG0002101.0
-0.3170671972827844	-1.6082322800440032	-0.9481407011647501	-1.174947097664133	-0.3082871842179762	-1.5981511252639242	-1.2820878303555712	-1.0664273617389761
OG0001056.26	OG0001216.24	OG0000359.28	OG0001916.0	OG0012657.5	OG0005199.18	OG0006450.8	OG0000007.976
-0.6677217169430707	-1.049904905826314	-0.5942254220501242	-1.171368418311981	-2.6971253296344155	-2.8614476248473513	-1.4177330466494877	-0.24982229440694287
OG0000056.0	OG0000948.24	OG0001130.24	OG0001361.1	OG0020440.0	OG0005620.0	OG0013007.4	OG0000062.12
0.25229454120183664	-1.0203404482841756	-0.4635491698052915	-1.0457292298551206	-0.5069675818716592	-1.427401324629968	-2.006361864568414	-1.5538496598709068
OG0000147.0	OG0000032.252	OG0003761.0	OG0000509.168	OG0001463.24	OG0001308.24	OG0006062.24	OG0000645.36
-1.5803532474685666	-0.3082871842179762	-1.3481331652347563	-2.454822365384708	-1.3132977897439224	-0.7372060633793455	-2.7027498788282935	-1.402778731599688
OG0000147.0	OG0000026.45	OG0001688.16	OG0001122.1	OG0001674.0	OG0006312.0	OG0006388.0	OG0014172.0
-1.5803532474685666	-0.1413028099616662	-0.5456135097711425	-1.6095524220066895	-1.4540316308947074	-1.3562361456626577	-2.6321816563938065	-1.3125809226281095
OG0000001.1420	OG0000359.28	OG0000986.24	OG0005931.4	OG0013995.0	OG0001111.22	OG0001493.24	OG0013497.4
-0.01727103870140411	-0.5942254220501242	-1.0147910526824464	-2.356236145662658	-3.4664167183129604	-1.1124747292584127	-1.5653317443856478	-3.562687023130084
OG0002056.0	OG0002244.0	OG0000364.1	OG0000010.475	OG0005065.5	OG0008246.0	OG0000677.1	OG0012236.2
-0.8193428924399235	-0.5045094894850606	-0.7065117976244923	0.007339046008161679	-1.5683235586073672	-2.7112280327525977	-1.0715728231243147	-2.1916561403685035
OG0002140.0	OG0001036.24	OG0010657.2	OG0000290.0	OG0000082.1	OG0003072.2	OG0001272.24	OG0005717.2
-1.0791731728110858	-0.9459156071576208	-2.4453620361356414	-0.5907448533151622	-0.853866171106625	-1.3932735249871873	-1.2789336312689499	-1.203568368934305
OG0006388.0	OG0002156.0	OG0000038.0	OG0001140.24	OG0018034.0	OG0004280.1	OG0001345.24	OG0000206.0
-2.6321816563938065	-1.0127519074088478	-0.5428785420499038	-0.750979489714035	-1.6312875162716691	-1.9445266641015684	-1.1328942704973453	0.24865627000440324
OG0002096.0	OG0001032.24	OG0003171.1	OG0000359.28	OG0005553.0	OG0000867.24	OG0000007.976	OG0012124.4
-1.2536012334528568	-1.107181572204967	-1.1867215954566879	-0.5942254220501242	-1.855170479161191	-1.3118644115426648	-0.24982229440694287	-3.35225263174416
OG0000606.2	OG0014644.1	OG0000006.561	OG0001079.1	OG0006190.0	OG0001285.1	OG0007514.0	OG0001514.22
-0.6443071024337754	-1.6753045864107796	-0.17266872938773947	-1.1629448437269758	-0.8530841519127248	-1.8211260418302049	-1.847881495568057	-1.0718760695869949
OG0013949.0	OG0000360.25	OG0002037.0	OG0000884.25	OG0010017.0	OG0001410.24	OG0000431.12	OG0000007.976
-2.008682243099801	-2.0226834370912896	-0.9905094970525475	-1.4158071418902627	-1.3917584867372812	-1.3125809226281095	-0.3122226226036953	-0.24982229440694287
OG0004951.0	OG0000713.24	OG0000177.191	OG0001057.24	OG0000188.1	OG0000012.918	OG0000802.1	OG0007940.2
-1.6144033039877546	-1.139235797371172	0.9253158747900209	-2.0291463456595165	-0.09449505685038438	-0.17576167339628612	-1.2105628639597157	-2.972562817293149
OG0000054.0	OG0001457.24	OG0004089.1	OG0008525.0	OG0000183.0	OG0000741.0	OG0002002.0
-0.11450372678347603	-1.2712522745702424	-0.545824106814198	-0.7292916662807851	-0.002310160687201116	-1.2598063829795652	-1.3496030533302108
OG0001338.24	OG0002047.0	OG0013599.5	OG0011368.6	OG0002854.0	OG0000225.48	OG0000018.289	OG0000460.47
